0,0,0,1 _cm_adelante
0,0,3.142008,1 _cm_adelante
0,0,2.819484,1 _cm_adelante
0,0,2.39292,1 _cm_adelante
0,0,2.091204,1 _cm_adelante
0,0,1.831104,1 _cm_adelante
0,0,1.623024,1 _cm_adelante
0,0,1.45656,1 _cm_adelante
0,0,1.310904,1 _cm_adelante
0,0,1.206864,1 _cm_adelante
0,0,1.113228,1 _cm_adelante
0,0,1.0404,1 _cm_adelante
0,0,0.977976,1 _cm_adelante
0,0,0.905148,1 _cm_adelante
0,0,0.853128,1 _cm_adelante
0,0,0.821916,1 _cm_adelante
0,0,0.769896,1 _cm_adelante
0,0,0.72828,1 _cm_adelante
0,0,0.686664,1 _cm_adelante
0,0,0.665856,1 _cm_adelante
0,0,0.634644,1 _cm_adelante
0,0,0.603432,1 _cm_adelante
0,0,0.57222,1 _cm_adelante
0,0,0.551412,1 _cm_adelante
0,0,0.530604,1 _cm_adelante
0,0,0.509796,1 _cm_adelante
0,0,0.488988,1 _cm_adelante
0,0,0.46818,1 _cm_adelante
0,0,0.447372,1 _cm_adelante
0,0,0.436968,1 _cm_adelante
0,0,0.426564,1 _cm_adelante
0,0,0.41616,1 _cm_adelante
0,0,0.395352,1 _cm_adelante
0,0,0.374544,1 _cm_adelante
0,0,0.36414,1 _cm_adelante
0,0,0.353736,1 _cm_adelante
0,0,0.348534,1 _cm_adelante
0,0,0.343332,1 _cm_adelante
0,0,0.332928,1 _cm_adelante
0,0.332928,3.142008,1 _cm_adelante
0,0.332928,2.819484,1 _cm_adelante
0,0.332928,2.39292,1 _cm_adelante
0,0.332928,2.091204,1 _cm_adelante
0,0.332928,1.831104,1 _cm_adelante
0,0.332928,1.623024,1 _cm_adelante
0,0.332928,1.45656,1 _cm_adelante
0,0.332928,1.310904,1 _cm_adelante
0,0.332928,1.206864,1 _cm_adelante
0,0.332928,1.113228,1 _cm_adelante
0,0.332928,1.0404,1 _cm_adelante
0,0.332928,0.977976,1 _cm_adelante
0,0.332928,0.905148,1 _cm_adelante
0,0.332928,0.853128,1 _cm_adelante
0,0.332928,0.821916,1 _cm_adelante
0,0.332928,0.769896,1 _cm_adelante
0,0.332928,0.72828,1 _cm_adelante
0,0.332928,0.686664,1 _cm_adelante
0,0.332928,0.665856,1 _cm_adelante
0,0.332928,0.634644,1 _cm_adelante
0,0.332928,0.603432,1 _cm_adelante
0,0.332928,0.57222,1 _cm_adelante
0,0.332928,0.551412,1 _cm_adelante
0,0.332928,0.530604,1 _cm_adelante
0,0.332928,0.509796,1 _cm_adelante
0,0.332928,0.488988,1 _cm_adelante
0,0.332928,0.46818,1 _cm_adelante
0,0.332928,0.447372,1 _cm_adelante
0,0.332928,0.436968,1 _cm_adelante
0,0.332928,0.426564,1 _cm_adelante
0,0.332928,0.41616,1 _cm_adelante
0,0.332928,0.395352,1 _cm_adelante
0,0.332928,0.374544,1 _cm_adelante
0,0.332928,0.36414,1 _cm_adelante
0,0.332928,0.353736,1 _cm_adelante
0,0.332928,0.348534,1 _cm_adelante
0,0.332928,0.343332,1 _cm_adelante
0,0.332928,0.332928,1 _cm_adelante
0,0.343332,3.142008,1 _cm_adelante
0,0.343332,2.819484,1 _cm_adelante
0,0.343332,2.39292,1 _cm_adelante
0,0.343332,2.091204,1 _cm_adelante
0,0.343332,1.831104,1 _cm_adelante
0,0.343332,1.623024,1 _cm_adelante
0,0.343332,1.45656,1 _cm_adelante
0,0.343332,1.310904,1 _cm_adelante
0,0.343332,1.206864,1 _cm_adelante
0,0.343332,1.113228,1 _cm_adelante
0,0.343332,1.0404,1 _cm_adelante
0,0.343332,0.977976,1 _cm_adelante
0,0.343332,0.905148,1 _cm_adelante
0,0.343332,0.853128,1 _cm_adelante
0,0.343332,0.821916,1 _cm_adelante
0,0.343332,0.769896,1 _cm_adelante
0,0.343332,0.72828,1 _cm_adelante
0,0.343332,0.686664,1 _cm_adelante
0,0.343332,0.665856,1 _cm_adelante
0,0.343332,0.634644,1 _cm_adelante
0,0.343332,0.603432,1 _cm_adelante
0,0.343332,0.57222,1 _cm_adelante
0,0.343332,0.551412,1 _cm_adelante
0,0.343332,0.530604,1 _cm_adelante
0,0.343332,0.509796,1 _cm_adelante
0,0.343332,0.488988,1 _cm_adelante
0,0.343332,0.46818,1 _cm_adelante
0,0.343332,0.447372,1 _cm_adelante
0,0.343332,0.436968,1 _cm_adelante
0,0.343332,0.426564,1 _cm_adelante
0,0.343332,0.41616,1 _cm_adelante
0,0.343332,0.395352,1 _cm_adelante
0,0.343332,0.374544,1 _cm_adelante
0,0.343332,0.36414,1 _cm_adelante
0,0.343332,0.353736,1 _cm_adelante
0,0.343332,0.348534,1 _cm_adelante
0,0.343332,0.343332,1 _cm_adelante
0,0.343332,0.332928,1 _cm_adelante
0,0.348534,3.142008,1 _cm_adelante
0,0.348534,2.819484,1 _cm_adelante
0,0.348534,2.39292,1 _cm_adelante
0,0.348534,2.091204,1 _cm_adelante
0,0.348534,1.831104,1 _cm_adelante
0,0.348534,1.623024,1 _cm_adelante
0,0.348534,1.45656,1 _cm_adelante
0,0.348534,1.310904,1 _cm_adelante
0,0.348534,1.206864,1 _cm_adelante
0,0.348534,1.113228,1 _cm_adelante
0,0.348534,1.0404,1 _cm_adelante
0,0.348534,0.977976,1 _cm_adelante
0,0.348534,0.905148,1 _cm_adelante
0,0.348534,0.853128,1 _cm_adelante
0,0.348534,0.821916,1 _cm_adelante
0,0.348534,0.769896,1 _cm_adelante
0,0.348534,0.72828,1 _cm_adelante
0,0.348534,0.686664,1 _cm_adelante
0,0.348534,0.665856,1 _cm_adelante
0,0.348534,0.634644,1 _cm_adelante
0,0.348534,0.603432,1 _cm_adelante
0,0.348534,0.57222,1 _cm_adelante
0,0.348534,0.551412,1 _cm_adelante
0,0.348534,0.530604,1 _cm_adelante
0,0.348534,0.509796,1 _cm_adelante
0,0.348534,0.488988,1 _cm_adelante
0,0.348534,0.46818,1 _cm_adelante
0,0.348534,0.447372,1 _cm_adelante
0,0.348534,0.436968,1 _cm_adelante
0,0.348534,0.426564,1 _cm_adelante
0,0.348534,0.41616,1 _cm_adelante
0,0.348534,0.395352,1 _cm_adelante
0,0.348534,0.374544,1 _cm_adelante
0,0.348534,0.36414,1 _cm_adelante
0,0.348534,0.353736,1 _cm_adelante
0,0.348534,0.348534,1 _cm_adelante
0,0.348534,0.343332,1 _cm_adelante
0,0.348534,0.332928,1 _cm_adelante
0,0.353736,3.142008,1 _cm_adelante
0,0.353736,2.819484,1 _cm_adelante
0,0.353736,2.39292,1 _cm_adelante
0,0.353736,2.091204,1 _cm_adelante
0,0.353736,1.831104,1 _cm_adelante
0,0.353736,1.623024,1 _cm_adelante
0,0.353736,1.45656,1 _cm_adelante
0,0.353736,1.310904,1 _cm_adelante
0,0.353736,1.206864,1 _cm_adelante
0,0.353736,1.113228,1 _cm_adelante
0,0.353736,1.0404,1 _cm_adelante
0,0.353736,0.977976,1 _cm_adelante
0,0.353736,0.905148,1 _cm_adelante
0,0.353736,0.853128,1 _cm_adelante
0,0.353736,0.821916,1 _cm_adelante
0,0.353736,0.769896,1 _cm_adelante
0,0.353736,0.72828,1 _cm_adelante
0,0.353736,0.686664,1 _cm_adelante
0,0.353736,0.665856,1 _cm_adelante
0,0.353736,0.634644,1 _cm_adelante
0,0.353736,0.603432,1 _cm_adelante
0,0.353736,0.57222,1 _cm_adelante
0,0.353736,0.551412,1 _cm_adelante
0,0.353736,0.530604,1 _cm_adelante
0,0.353736,0.509796,1 _cm_adelante
0,0.353736,0.488988,1 _cm_adelante
0,0.353736,0.46818,1 _cm_adelante
0,0.353736,0.447372,1 _cm_adelante
0,0.353736,0.436968,1 _cm_adelante
0,0.353736,0.426564,1 _cm_adelante
0,0.353736,0.41616,1 _cm_adelante
0,0.353736,0.395352,1 _cm_adelante
0,0.353736,0.374544,1 _cm_adelante
0,0.353736,0.36414,1 _cm_adelante
0,0.353736,0.353736,1 _cm_adelante
0,0.353736,0.348534,1 _cm_adelante
0,0.353736,0.343332,1 _cm_adelante
0,0.353736,0.332928,1 _cm_adelante
0,0.36414,3.142008,1 _cm_adelante
0,0.36414,2.819484,1 _cm_adelante
0,0.36414,2.39292,1 _cm_adelante
0,0.36414,2.091204,1 _cm_adelante
0,0.36414,1.831104,1 _cm_adelante
0,0.36414,1.623024,1 _cm_adelante
0,0.36414,1.45656,1 _cm_adelante
0,0.36414,1.310904,1 _cm_adelante
0,0.36414,1.206864,1 _cm_adelante
0,0.36414,1.113228,1 _cm_adelante
0,0.36414,1.0404,1 _cm_adelante
0,0.36414,0.977976,1 _cm_adelante
0,0.36414,0.905148,1 _cm_adelante
0,0.36414,0.853128,1 _cm_adelante
0,0.36414,0.821916,1 _cm_adelante
0,0.36414,0.769896,1 _cm_adelante
0,0.36414,0.72828,1 _cm_adelante
0,0.36414,0.686664,1 _cm_adelante
0,0.36414,0.665856,1 _cm_adelante
0,0.36414,0.634644,1 _cm_adelante
0,0.36414,0.603432,1 _cm_adelante
0,0.36414,0.57222,1 _cm_adelante
0,0.36414,0.551412,1 _cm_adelante
0,0.36414,0.530604,1 _cm_adelante
0,0.36414,0.509796,1 _cm_adelante
0,0.36414,0.488988,1 _cm_adelante
0,0.36414,0.46818,1 _cm_adelante
0,0.36414,0.447372,1 _cm_adelante
0,0.36414,0.436968,1 _cm_adelante
0,0.36414,0.426564,1 _cm_adelante
0,0.36414,0.41616,1 _cm_adelante
0,0.36414,0.395352,1 _cm_adelante
0,0.36414,0.374544,1 _cm_adelante
0,0.36414,0.36414,1 _cm_adelante
0,0.36414,0.353736,1 _cm_adelante
0,0.36414,0.348534,1 _cm_adelante
0,0.36414,0.343332,1 _cm_adelante
0,0.36414,0.332928,1 _cm_adelante
0,0.374544,3.142008,1 _cm_adelante
0,0.374544,2.819484,1 _cm_adelante
0,0.374544,2.39292,1 _cm_adelante
0,0.374544,2.091204,1 _cm_adelante
0,0.374544,1.831104,1 _cm_adelante
0,0.374544,1.623024,1 _cm_adelante
0,0.374544,1.45656,1 _cm_adelante
0,0.374544,1.310904,1 _cm_adelante
0,0.374544,1.206864,1 _cm_adelante
0,0.374544,1.113228,1 _cm_adelante
0,0.374544,1.0404,1 _cm_adelante
0,0.374544,0.977976,1 _cm_adelante
0,0.374544,0.905148,1 _cm_adelante
0,0.374544,0.853128,1 _cm_adelante
0,0.374544,0.821916,1 _cm_adelante
0,0.374544,0.769896,1 _cm_adelante
0,0.374544,0.72828,1 _cm_adelante
0,0.374544,0.686664,1 _cm_adelante
0,0.374544,0.665856,1 _cm_adelante
0,0.374544,0.634644,1 _cm_adelante
0,0.374544,0.603432,1 _cm_adelante
0,0.374544,0.57222,1 _cm_adelante
0,0.374544,0.551412,1 _cm_adelante
0,0.374544,0.530604,1 _cm_adelante
0,0.374544,0.509796,1 _cm_adelante
0,0.374544,0.488988,1 _cm_adelante
0,0.374544,0.46818,1 _cm_adelante
0,0.374544,0.447372,1 _cm_adelante
0,0.374544,0.436968,1 _cm_adelante
0,0.374544,0.426564,1 _cm_adelante
0,0.374544,0.41616,1 _cm_adelante
0,0.374544,0.395352,1 _cm_adelante
0,0.374544,0.374544,1 _cm_adelante
0,0.374544,0.36414,1 _cm_adelante
0,0.374544,0.353736,1 _cm_adelante
0,0.374544,0.348534,1 _cm_adelante
0,0.374544,0.343332,1 _cm_adelante
0,0.374544,0.332928,1 _cm_adelante
0,0.395352,3.142008,1 _cm_adelante
0,0.395352,2.819484,1 _cm_adelante
0,0.395352,2.39292,1 _cm_adelante
0,0.395352,2.091204,1 _cm_adelante
0,0.395352,1.831104,1 _cm_adelante
0,0.395352,1.623024,1 _cm_adelante
0,0.395352,1.45656,1 _cm_adelante
0,0.395352,1.310904,1 _cm_adelante
0,0.395352,1.206864,1 _cm_adelante
0,0.395352,1.113228,1 _cm_adelante
0,0.395352,1.0404,1 _cm_adelante
0,0.395352,0.977976,1 _cm_adelante
0,0.395352,0.905148,1 _cm_adelante
0,0.395352,0.853128,1 _cm_adelante
0,0.395352,0.821916,1 _cm_adelante
0,0.395352,0.769896,1 _cm_adelante
0,0.395352,0.72828,1 _cm_adelante
0,0.395352,0.686664,1 _cm_adelante
0,0.395352,0.665856,1 _cm_adelante
0,0.395352,0.634644,1 _cm_adelante
0,0.395352,0.603432,1 _cm_adelante
0,0.395352,0.57222,1 _cm_adelante
0,0.395352,0.551412,1 _cm_adelante
0,0.395352,0.530604,1 _cm_adelante
0,0.395352,0.509796,1 _cm_adelante
0,0.395352,0.488988,1 _cm_adelante
0,0.395352,0.46818,1 _cm_adelante
0,0.395352,0.447372,1 _cm_adelante
0,0.395352,0.436968,1 _cm_adelante
0,0.395352,0.426564,1 _cm_adelante
0,0.395352,0.41616,1 _cm_adelante
0,0.395352,0.395352,1 _cm_adelante
0,0.395352,0.374544,1 _cm_adelante
0,0.395352,0.36414,1 _cm_adelante
0,0.395352,0.353736,1 _cm_adelante
0,0.395352,0.348534,1 _cm_adelante
0,0.395352,0.343332,1 _cm_adelante
0,0.395352,0.332928,1 _cm_adelante
0,0.41616,3.142008,1 _cm_adelante
0,0.41616,2.819484,1 _cm_adelante
